id,character,dialog,next_event_id,next_event,name,chapter
489,LIRIA,"So far, we haven't found any key that could fit a lock like this.",490,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 19,INT. APOSENTOS DEL REY - ATARDECER
490,LIRIA,"But if we keep exploring the Castle, we might come across one.",491,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 20,INT. APOSENTOS DEL REY - ATARDECER
491,LIRIA,Right now I'm dying to know what's in there…,492,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 21,INT. APOSENTOS DEL REY - ATARDECER
492,LIRIA,"Let's not waste time, NAME. Let's go find it!",,END,INT. APOSENTOS DEL REY - ATARDECER 22,INT. APOSENTOS DEL REY - ATARDECER
493,JUGADOR,"Step aside, Liria… Time to use force!",494,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 23,INT. APOSENTOS DEL REY - ATARDECER
494,LIRIA,Aww… So much brutality.,495,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 24,INT. APOSENTOS DEL REY - ATARDECER
495,LIRIA,Wouldn't it be easier to take a walk around the castle and look for the key?,496,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 25,INT. APOSENTOS DEL REY - ATARDECER
496,LIRIA,It's not even that big! It can't be far.,497,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 26,INT. APOSENTOS DEL REY - ATARDECER
497,LIRIA,Anyway… I don't know why I'm trying to convince you.,498,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 27,INT. APOSENTOS DEL REY - ATARDECER
498,LIRIA,"Better step aside, yeah…",,END,INT. APOSENTOS DEL REY - ATARDECER 28,INT. APOSENTOS DEL REY - ATARDECER
499,JUGADOR,Let's take a look around and search for the key.,500,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 29,INT. APOSENTOS DEL REY - ATARDECER
500,LIRIA,"Mmm… Yeah, I guess we don't have many other options.",501,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 30,INT. APOSENTOS DEL REY - ATARDECER
501,LIRIA,"The Castle isn't too big, so it shouldn't be an impossible mission.",502,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 31,INT. APOSENTOS DEL REY - ATARDECER
502,LIRIA,Maybe one of the enemies roaming around has it?,503,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 32,INT. APOSENTOS DEL REY - ATARDECER
503,LIRIA,Let's check the rest of the rooms and clear up our doubts.,504,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 33,INT. APOSENTOS DEL REY - ATARDECER
504,LIRIA,"And… let's hurry up a bit, please…",505,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 34,INT. APOSENTOS DEL REY - ATARDECER
505,LIRIA,I'm dying to know what's in there now!,,END,INT. APOSENTOS DEL REY - ATARDECER 35,INT. APOSENTOS DEL REY - ATARDECER
506,LIRIA,Um… Hellooo?,507,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 36,INT. APOSENTOS DEL REY - ATARDECER
507,LIRIA,Ugh… Another room where you can't hear a single sound.,508,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 37,INT. APOSENTOS DEL REY - ATARDECER
508,LIRIA,And it's so cold…,509,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 38,INT. APOSENTOS DEL REY - ATARDECER
509,LIRIA,Looks like it's been closed for quite a while.,510,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 39,INT. APOSENTOS DEL REY - ATARDECER
510,LIRIA,"And yet, it's really messy…",511,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 40,INT. APOSENTOS DEL REY - ATARDECER
511,LIRIA,You'd never say it belongs to royalty.,512,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 41,INT. APOSENTOS DEL REY - ATARDECER
512,LIRIA,"I think we can get a lot of valuable information from here, NAME.",513,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 42,INT. APOSENTOS DEL REY - ATARDECER
513,LIRIA,Where do we start?,,END,INT. APOSENTOS DEL REY - ATARDECER 43,INT. APOSENTOS DEL REY - ATARDECER
514,JUGADOR,Let's go up to the bed.,515,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 44,INT. APOSENTOS DEL REY - ATARDECER
515,LIRIA,Mmm… I find it curious that you noticed his bed.,516,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 45,INT. APOSENTOS DEL REY - ATARDECER
516,LIRIA,Do you think it could be hiding something?,517,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 46,INT. APOSENTOS DEL REY - ATARDECER
517,LIRIA,"Let's see, let's see…",518,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 47,INT. APOSENTOS DEL REY - ATARDECER
518,LIRIA,Uhm… It's perfectly made. And very cold.,519,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 48,INT. APOSENTOS DEL REY - ATARDECER
519,LIRIA,No doubt the sheets have been washed and folded with care.,520,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 49,INT. APOSENTOS DEL REY - ATARDECER
520,LIRIA,It almost doesn't look like it's been used…,521,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 50,INT. APOSENTOS DEL REY - ATARDECER
521,LIRIA,"But in that case, where does the King sleep?",,END,INT. APOSENTOS DEL REY - ATARDECER 51,INT. APOSENTOS DEL REY - ATARDECER
522,JUGADOR,Let's open the wardrobes.,523,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 52,INT. APOSENTOS DEL REY - ATARDECER
523,LIRIA,Alright… Let's snoop through his clothes!,524,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 53,INT. APOSENTOS DEL REY - ATARDECER
524,LIRIA,…,525,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 54,INT. APOSENTOS DEL REY - ATARDECER
525,LIRIA,Whoa!,526,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 55,INT. APOSENTOS DEL REY - ATARDECER
526,LIRIA,Are those… peasant clothes?,527,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 56,INT. APOSENTOS DEL REY - ATARDECER
527,LIRIA,"No, they're not clothes as such… They've been used very, very little.",528,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 57,INT. APOSENTOS DEL REY - ATARDECER
528,LIRIA,They almost look like… costumes.,529,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 58,INT. APOSENTOS DEL REY - ATARDECER
529,LIRIA,What are these kinds of outfits doing in a king's room?,,END,INT. APOSENTOS DEL REY - ATARDECER 59,INT. APOSENTOS DEL REY - ATARDECER
530,JUGADOR,Let's snoop around the desk.,531,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 60,INT. APOSENTOS DEL REY - ATARDECER
531,LIRIA,Uhm… Seems like the most obvious option.,532,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 61,INT. APOSENTOS DEL REY - ATARDECER
532,LIRIA,"At first glance, it's a neat desk.",533,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 62,INT. APOSENTOS DEL REY - ATARDECER
533,LIRIA,"It's tidy, and it doesn't show many signs of use.",534,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 63,INT. APOSENTOS DEL REY - ATARDECER
534,LIRIA,Let's take a closer look at the details…,535,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 64,INT. APOSENTOS DEL REY - ATARDECER
535,LIRIA,"You check the drawers, I'll inspect the surface.",536,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 65,INT. APOSENTOS DEL REY - ATARDECER
536,LIRIA,Mmm…,537,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 66,INT. APOSENTOS DEL REY - ATARDECER
537,LIRIA,Bingo!,538,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 67,INT. APOSENTOS DEL REY - ATARDECER
538,LIRIA,"Look, NAME. I think this is interesting.",539,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 68,INT. APOSENTOS DEL REY - ATARDECER
539,LIRIA,There are a series of grooves in the central area.,540,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 69,INT. APOSENTOS DEL REY - ATARDECER
540,LIRIA,"As if someone had been writing compulsively, in a hurry…",541,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 70,INT. APOSENTOS DEL REY - ATARDECER
541,LIRIA,"And pressing pretty hard, too.",542,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 71,INT. APOSENTOS DEL REY - ATARDECER
542,LIRIA,Mmm…,543,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 72,INT. APOSENTOS DEL REY - ATARDECER
543,LIRIA,Something doesn't add up.,544,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 73,INT. APOSENTOS DEL REY - ATARDECER
544,LIRIA,Royalty have their own scribes…,545,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 74,INT. APOSENTOS DEL REY - ATARDECER
545,LIRIA,"So what's the point of these marks, then?",,END,INT. APOSENTOS DEL REY - ATARDECER 75,INT. APOSENTOS DEL REY - ATARDECER
546,JUGADOR,I'm freezing… Let's get out of here.,547,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 76,INT. APOSENTOS DEL REY - ATARDECER
547,LIRIA,Ugh… I have to agree with you on that.,548,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 77,INT. APOSENTOS DEL REY - ATARDECER
548,LIRIA,And it's not just freezing cold…,549,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 78,INT. APOSENTOS DEL REY - ATARDECER
549,LIRIA,It's also starting to feel more and more eerie.,550,CONVERSATION,INT. APOSENTOS DEL REY - ATARDECER 79,INT. APOSENTOS DEL REY - ATARDECER
550,LIRIA,Let's move. We can always come back if we need to.,,END,INT. APOSENTOS DEL REY - ATARDECER 80,INT. APOSENTOS DEL REY - ATARDECER
551,LIRIA,Ugh... But what is this smell?!,552,CONVERSATION,INT. BAÑOS DEL CASTILLO - ATARDECER 1,INT. BAÑOS DEL CASTILLO - ATARDECER
552,LIRIA,Why did you make me come in here?,553,CONVERSATION,INT. BAÑOS DEL CASTILLO - ATARDECER 2,INT. BAÑOS DEL CASTILLO - ATARDECER
553,LIRIA,Looks like they haven't cleaned the baths in eons...,554,CONVERSATION,INT. BAÑOS DEL CASTILLO - ATARDECER 3,INT. BAÑOS DEL CASTILLO - ATARDECER
554,LIRIA,If we don't get out of here soon... I think I'm going to faint...,555,CONVERSATION,INT. BAÑOS DEL CASTILLO - ATARDECER 4,INT. BAÑOS DEL CASTILLO - ATARDECER
555,LIRIA,I hope you'll get me somewhere safe if that happens. You still owe me for the beach.,556,CONVERSATION,INT. BAÑOS DEL CASTILLO - ATARDECER 5,INT. BAÑOS DEL CASTILLO - ATARDECER
556,LIRIA,Eugh... One moment...,557,CONVERSATION,INT. BAÑOS DEL CASTILLO - ATARDECER 6,INT. BAÑOS DEL CASTILLO - ATARDECER
557,LIRIA,This smell is... terrible. It can't be coming from the sewers...,558,CONVERSATION,INT. BAÑOS DEL CASTILLO - ATARDECER 7,INT. BAÑOS DEL CASTILLO - ATARDECER
558,LIRIA,*sniff sniff*,559,CONVERSATION,INT. BAÑOS DEL CASTILLO - ATARDECER 8,INT. BAÑOS DEL CASTILLO - ATARDECER
559,LIRIA,But... what?!,560,CONVERSATION,INT. BAÑOS DEL CASTILLO - ATARDECER 9,INT. BAÑOS DEL CASTILLO - ATARDECER
560,LIRIA,"Look out, NAME!",561,CONVERSATION,INT. BAÑOS DEL CASTILLO - ATARDECER 10,INT. BAÑOS DEL CASTILLO - ATARDECER
561,LIRIA,Eugh... Looks like the smell is already fading.,562,CONVERSATION,INT. BAÑOS DEL CASTILLO - ATARDECER 11,INT. BAÑOS DEL CASTILLO - ATARDECER
562,LIRIA,I don't know how I managed to get through the whole fight without...,563,CONVERSATION,INT. BAÑOS DEL CASTILLO - ATARDECER 12,INT. BAÑOS DEL CASTILLO - ATARDECER
563,LIRIA,"Hey, what's that?",564,CONVERSATION,INT. BAÑOS DEL CASTILLO - ATARDECER 13,INT. BAÑOS DEL CASTILLO - ATARDECER
564,LIRIA,Looks like it dropped something...,565,CONVERSATION,INT. BAÑOS DEL CASTILLO - ATARDECER 14,INT. BAÑOS DEL CASTILLO - ATARDECER
565,LIRIA,It's... a key?,566,CONVERSATION,INT. BAÑOS DEL CASTILLO - ATARDECER 15,INT. BAÑOS DEL CASTILLO - ATARDECER
566,LIRIA,"It's got a rather... ""peculiar"" shape...",567,CONVERSATION,INT. BAÑOS DEL CASTILLO - ATARDECER 16,INT. BAÑOS DEL CASTILLO - ATARDECER
567,LIRIA,Mmm...,568,CONVERSATION,INT. BAÑOS DEL CASTILLO - ATARDECER 17,INT. BAÑOS DEL CASTILLO - ATARDECER
568,LIRIA,"Okay, let's take it.",569,CONVERSATION,INT. BAÑOS DEL CASTILLO - ATARDECER 18,INT. BAÑOS DEL CASTILLO - ATARDECER
569,LIRIA,"If that bug had it on it, I don't think anyone was missing it.",570,CONVERSATION,INT. BAÑOS DEL CASTILLO - ATARDECER 19,INT. BAÑOS DEL CASTILLO - ATARDECER
570,LIRIA,It might be for one of the Castle doors.,,END,INT. BAÑOS DEL CASTILLO - ATARDECER 20,INT. BAÑOS DEL CASTILLO - ATARDECER
571,LIRIA,Whoa... The king's troops sure have some weaponry.,572,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 1,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
572,LIRIA,And what a quantity of weapons... It's almost excessive.,573,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 2,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
573,LIRIA,I never would have imagined such a small city could harbor so much power.,574,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 3,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
574,LIRIA,Though it doesn't look like they're getting much use out of it right now...,575,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 4,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
575,LIRIA,Is there anything here that catches your eye?,576,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 5,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
576,JUGADOR,That sword is making eyes at me.,577,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 6,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
577,LIRIA,But... what!?,578,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 7,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
578,LIRIA,I hadn't even realized that was a sword!,579,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 8,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
579,LIRIA,It's huge!,580,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 9,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
580,LIRIA,It reminds me of the Dragonslayer.,581,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 10,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
581,LIRIA,Oh... You don't know it?,582,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 11,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
582,LIRIA,It's a legendary sword. Thousands of stories have been written about it.,583,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 12,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
583,LIRIA,"Apparently, its wielder had real guts...",584,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 13,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
584,LIRIA,Who knows if our paths will ever cross with theirs?,585,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 14,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
585,LIRIA,"When we get a breather, we should prepare a few questions, just in case it happens.",586,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 15,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
586,LIRIA,I'm sure they have incredibly valuable lessons to teach us!,587,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 16,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
587,JUGADOR,That bow has my name on it.,588,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 17,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
588,LIRIA,I was just looking at it!,589,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 18,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
589,LIRIA,In fact... I'm sure I saw it first!,590,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 19,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
590,LIRIA,"But okaaay... I guess if you ask me nicely, I could let you have it.",591,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 20,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
591,LIRIA,sniff sniff,592,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 21,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
592,LIRIA,It smells like... a ceiba tree?,593,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 22,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
593,LIRIA,"It really looks like a handcrafted piece, meant only for true champions.",594,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 23,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
594,LIRIA,"And of course, we are too!",595,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 24,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
595,JUGADOR,That shield looks pretty tempting.,596,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 25,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
596,LIRIA,You bet it does! It caught my eye when we came in... It's amazing.,597,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 26,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
597,LIRIA,It's very beautiful. I love that crimson pattern...,598,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 27,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
598,LIRIA,Is that a bird?,599,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 28,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
599,LIRIA,"It contrasts wonderfully with that golden emblem, and with that deep blue background.",600,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 29,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
600,LIRIA,"Also, this is... metal?",601,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 30,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
601,LIRIA,"It looks like a very, very sturdy piece.",602,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 31,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
602,LIRIA,I'm sure it can withstand even the most extreme temperatures!,603,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 32,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
603,LIRIA,A legendary shield deserves a legendary bearer...,604,CONVERSATION,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 33,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
604,LIRIA,Take good care of it!,,END,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER 34,INT. SALA DE ARMAS DEL CASTILLO - ATARDECER
605,LIRIA,These look like the Royal Guard's quarters.,606,CONVERSATION,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER 1,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER
606,LIRIA,They're not particularly luxurious...,607,CONVERSATION,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER 2,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER
607,LIRIA,"And to be honest, they don't seem very well kept, either.",608,CONVERSATION,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER 3,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER
608,LIRIA,"The beds are unmade, the walls are scratched, and on the floor there's a murky trail that leads to...",609,CONVERSATION,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER 4,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER
609,LIRIA,...That thing on the wall...,610,CONVERSATION,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER 5,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER
610,LIRIA,Are those writings?,611,CONVERSATION,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER 6,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER
611,LIRIA,"Come on, NAME. Let's get closer and take a look.",612,CONVERSATION,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER 7,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER
612,LIRIA,...,613,CONVERSATION,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER 8,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER
613,MURAL,"""Days without sleep: IIIII IIIII I""",614,CONVERSATION,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER 9,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER
614,LIRIA,But... what?!,615,CONVERSATION,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER 10,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER
615,LIRIA,What do you mean eleven days without a wink of sleep?!,616,CONVERSATION,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER 11,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER
616,LIRIA,I hope this is a joke...,617,CONVERSATION,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER 12,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER
617,LIRIA,How can the king allow this?,618,CONVERSATION,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER 13,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER
618,LIRIA,Maybe this guard had some specific problem?,619,CONVERSATION,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER 14,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER
619,LIRIA,I refuse to think this is something widespread...,620,CONVERSATION,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER 15,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER
620,LIRIA,"Definitely, NAME, we have to do something about this.",621,CONVERSATION,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER 16,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER
621,LIRIA,There's no time to lose.,,END,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER 17,INT. ALCOBAS DE LA GUARDIA REAL - ATARDECER
622,LIRIA,"Oh, may Divinity shelter us…",623,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 1,INT. CATACUMBAS DEL CASTILLO - ATARDECER
623,LIRIA,Can you tell me why you're dragging me to places like this?!,624,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 2,INT. CATACUMBAS DEL CASTILLO - ATARDECER
624,LIRIA,It's so dark… I can barely see you…,625,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 3,INT. CATACUMBAS DEL CASTILLO - ATARDECER
625,LIRIA,Let's see… At least give me your hand!,626,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 4,INT. CATACUMBAS DEL CASTILLO - ATARDECER
626,LIRIA,"Oh, yes… Much better now.",627,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 5,INT. CATACUMBAS DEL CASTILLO - ATARDECER
627,LIRIA,Uhhmm… Hey…,628,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 6,INT. CATACUMBAS DEL CASTILLO - ATARDECER
628,LIRIA,"Since when are you so… rough, NAME?",629,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 7,INT. CATACUMBAS DEL CASTILLO - ATARDECER
629,JUGADOR,Are you sure you're touching me?,630,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 8,INT. CATACUMBAS DEL CASTILLO - ATARDECER
630,LIRIA,Well… Of course.,631,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 9,INT. CATACUMBAS DEL CASTILLO - ATARDECER
631,LIRIA,"Honestly, the things you say.",632,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 10,INT. CATACUMBAS DEL CASTILLO - ATARDECER
632,LIRIA,"Look, I'm squeezing your hand a bit so you can feel me.",633,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 11,INT. CATACUMBAS DEL CASTILLO - ATARDECER
633,LIRIA,Who else would I be touchin…?,634,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 12,INT. CATACUMBAS DEL CASTILLO - ATARDECER
634,JUGADOR,"Hey, no need to be rude.",635,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 13,INT. CATACUMBAS DEL CASTILLO - ATARDECER
635,LIRIA,"Oh—sorry, sorry!",636,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 14,INT. CATACUMBAS DEL CASTILLO - ATARDECER
636,LIRIA,"I didn't mean to offend you, not at all.",637,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 15,INT. CATACUMBAS DEL CASTILLO - ATARDECER
637,LIRIA,It was just an… observation.,638,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 16,INT. CATACUMBAS DEL CASTILLO - ATARDECER
638,LIRIA,But… I don't remember you with these… spikes?,639,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 17,INT. CATACUMBAS DEL CASTILLO - ATARDECER
639,JUGADOR,You're the one who's rough!,640,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 18,INT. CATACUMBAS DEL CASTILLO - ATARDECER
640,LIRIA,"Well, honestly!",641,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 19,INT. CATACUMBAS DEL CASTILLO - ATARDECER
641,LIRIA,I didn't mean it in a bad way!,642,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 20,INT. CATACUMBAS DEL CASTILLO - ATARDECER
642,LIRIA,There… now you've made me raise my voice.,643,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 21,INT. CATACUMBAS DEL CASTILLO - ATARDECER
643,VOZ DESCONOCIDA,Aghh…,644,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 22,INT. CATACUMBAS DEL CASTILLO - ATARDECER
644,LIRIA,Huh?,645,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 23,INT. CATACUMBAS DEL CASTILLO - ATARDECER
645,LIRIA,NAME? Why are you making those… weird noises?,646,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 24,INT. CATACUMBAS DEL CASTILLO - ATARDECER
646,VOZ DESCONOCIDA,AAAGGGHHHH!,647,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 25,INT. CATACUMBAS DEL CASTILLO - ATARDECER
647,LIRIA,AHHH!,648,CONVERSATION,INT. CATACUMBAS DEL CASTILLO - ATARDECER 26,INT. CATACUMBAS DEL CASTILLO - ATARDECER
